"id","overallSeverity","headerInformation_informationStatus","Record_0_type","Record_0_id","Record_0_version","Record_0_RecordCreationTime","Record_0_RecordVersionTime","Record_0_Probability","Record_0_severity","Record_0_source_Source","Record_0_validity_validityStatus","Record_0_validity_Validity_Start","Record_0_cause_causeType","Record_0_cause_detailedCauseType_roadMaintenanceType","Record_0_Loc_type","Record_0_Loc_Pos_carriageway_0_carriageway_0","Record_0_Loc_Pos_carriageway_0_lane_0_laneUsage","Record_0_Loc_Pos_roadInformation_roadName","Record_0_Loc_Linear_tpegDirection","Record_0_Loc_Linear_LinearType","Record_0_Loc_Linear_to_type","Record_0_Loc_Linear_to_Coords_latitude","Record_0_Loc_Linear_to_Coords_longitude","Record_0_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_Region","Record_0_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_0_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_municipality","Record_0_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_province","Record_0_Loc_Linear_from_type","Record_0_Loc_Linear_from_Coords_latitude","Record_0_Loc_Linear_from_Coords_longitude","Record_0_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_Region","Record_0_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_0_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_municipality","Record_0_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_province","Record_0_Loc_Linear_LinearExtension_extendedTpegLinearLocation_tpegDirectionRoad","Record_0_complianceOption","Record_0_VehicleLimits_vehicleType","Record_0_MgmtType","Publication_Time","Time_elapsed","Record_0_Loc_Point_type","Record_0_Loc_Point_tpegDirection","Record_0_Loc_Point_tpegSimplePointLocationType","Record_0_Loc_Point_point_0_type","Record_0_Loc_Point_point_0_Coords_latitude","Record_0_Loc_Point_point_0_Coords_longitude","Record_0_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_Region","Record_0_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_0_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_municipality","Record_0_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_province","Record_0_Loc_Point_tpegSimplePointExtension_extendedTpegSimplePoint_tpegDirectionRoad","Record_0_cause_detailedCauseType_MgmtType","Record_0_Loc_Pos_roadInformation_roadDestination","Record_0_Loc_Pos_geographicDescriptor","Record_0_Loc_Pos_locationDescription_values_value_0","Record_0_cause_detailedCauseType_infrastructureDamageType","Record_1_type","Record_1_id","Record_1_version","Record_1_RecordCreationTime","Record_1_RecordVersionTime","Record_1_Probability","Record_1_severity","Record_1_source_Source","Record_1_validity_validityStatus","Record_1_validity_Validity_Start","Record_1_cause_causeType","Record_1_cause_detailedCauseType_infrastructureDamageType","Record_1_Loc_type","Record_1_Loc_Pos_carriageway_0_carriageway_0","Record_1_Loc_Pos_carriageway_0_lane_0_laneUsage","Record_1_Loc_Pos_roadInformation_roadName","Record_1_Loc_Linear_tpegDirection","Record_1_Loc_Linear_LinearType","Record_1_Loc_Linear_to_type","Record_1_Loc_Linear_to_Coords_latitude","Record_1_Loc_Linear_to_Coords_longitude","Record_1_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_Region","Record_1_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_1_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_municipality","Record_1_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_province","Record_1_Loc_Linear_from_type","Record_1_Loc_Linear_from_Coords_latitude","Record_1_Loc_Linear_from_Coords_longitude","Record_1_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_Region","Record_1_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_1_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_municipality","Record_1_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_province","Record_1_Loc_Linear_LinearExtension_extendedTpegLinearLocation_tpegDirectionRoad","Record_1_complianceOption","Record_1_VehicleLimits_vehicleType","Record_1_MgmtType","Record_0_cause_detailedCauseType_obstructionType","Record_0_cause_detailedCauseType_environmentalObstructionType","Record_0_VehicleLimits_lengthCharacteristic_comparisonOperator","Record_0_VehicleLimits_lengthCharacteristic_vehicleLength","Record_1_cause_detailedCauseType_roadMaintenanceType","Record_1_Loc_Pos_roadInformation_roadDestination","Record_1_VehicleLimits_grossWeightCharacteristic_comparisonOperator","Record_1_VehicleLimits_grossWeightCharacteristic_grossVehicleWeight","Record_1_VehicleLimits_grossWeightCharacteristic_typeOfWeight","Record_0_VehicleLimits_grossWeightCharacteristic_comparisonOperator","Record_0_VehicleLimits_grossWeightCharacteristic_grossVehicleWeight","Record_0_VehicleLimits_grossWeightCharacteristic_typeOfWeight","Record_0_Loc_Pos_carriageway_0_lane_0_laneUsage_extendedValue","Record_0_RecordCreationReference","Record_0_validity_Validity_End","Record_0_speedManagementType","Record_0_temporarySpeedLimit","Record_1_RecordCreationReference","Record_1_validity_Validity_End","Record_1_speedManagementType","Record_1_temporarySpeedLimit","Record_0_nonWeatherRelatedRoadConditionType","Record_1_Loc_Point_type","Record_1_Loc_Point_tpegDirection","Record_1_Loc_Point_tpegSimplePointLocationType","Record_1_Loc_Point_point_0_type","Record_1_Loc_Point_point_0_Coords_latitude","Record_1_Loc_Point_point_0_Coords_longitude","Record_1_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_Region","Record_1_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_1_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_municipality","Record_1_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_province","Record_1_Loc_Point_tpegSimplePointExtension_extendedTpegSimplePoint_tpegDirectionRoad","Record_2_type","Record_2_id","Record_2_version","Record_2_RecordCreationTime","Record_2_RecordVersionTime","Record_2_Probability","Record_2_source_Source","Record_2_validity_validityStatus","Record_2_validity_Validity_Start","Record_2_cause_causeType","Record_2_cause_detailedCauseType_roadMaintenanceType","Record_2_Loc_type","Record_2_Loc_Pos_carriageway_0_carriageway_0","Record_2_Loc_Pos_carriageway_0_lane_0_laneUsage","Record_2_Loc_Pos_roadInformation_roadName","Record_2_Loc_Linear_tpegDirection","Record_2_Loc_Linear_LinearType","Record_2_Loc_Linear_to_type","Record_2_Loc_Linear_to_Coords_latitude","Record_2_Loc_Linear_to_Coords_longitude","Record_2_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_Region","Record_2_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_2_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_municipality","Record_2_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_province","Record_2_Loc_Linear_from_type","Record_2_Loc_Linear_from_Coords_latitude","Record_2_Loc_Linear_from_Coords_longitude","Record_2_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_Region","Record_2_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_2_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_municipality","Record_2_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_province","Record_2_Loc_Linear_LinearExtension_extendedTpegLinearLocation_tpegDirectionRoad","Record_2_complianceOption","Record_2_VehicleLimits_vehicleType","Record_2_MgmtType","Record_2_RecordCreationReference","Record_2_validity_Validity_End","Record_2_speedManagementType","Record_2_temporarySpeedLimit","Record_0_Loc_Pos_carriageway_1_carriageway_0","Record_0_Loc_Pos_carriageway_1_lane_0_laneUsage","Record_0_VehicleLimits_widthCharacteristic_comparisonOperator","Record_0_VehicleLimits_widthCharacteristic_vehicleWidth","Record_2_Loc_Pos_roadInformation_roadDestination","Record_2_severity","Record_3_type","Record_3_id","Record_3_version","Record_3_RecordCreationReference","Record_3_RecordCreationTime","Record_3_RecordVersionTime","Record_3_Probability","Record_3_severity","Record_3_source_Source","Record_3_validity_validityStatus","Record_3_validity_Validity_Start","Record_3_validity_Validity_End","Record_3_cause_causeType","Record_3_cause_detailedCauseType_roadMaintenanceType","Record_3_Loc_type","Record_3_Loc_Pos_carriageway_0_carriageway_0","Record_3_Loc_Pos_carriageway_0_lane_0_laneUsage","Record_3_Loc_Pos_roadInformation_roadName","Record_3_Loc_Linear_tpegDirection","Record_3_Loc_Linear_LinearType","Record_3_Loc_Linear_to_type","Record_3_Loc_Linear_to_Coords_latitude","Record_3_Loc_Linear_to_Coords_longitude","Record_3_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_Region","Record_3_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_3_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_municipality","Record_3_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_province","Record_3_Loc_Linear_from_type","Record_3_Loc_Linear_from_Coords_latitude","Record_3_Loc_Linear_from_Coords_longitude","Record_3_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_Region","Record_3_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_3_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_municipality","Record_3_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_province","Record_3_Loc_Linear_LinearExtension_extendedTpegLinearLocation_tpegDirectionRoad","Record_3_complianceOption","Record_3_VehicleLimits_vehicleType","Record_3_MgmtType","Record_1_VehicleLimits_widthCharacteristic_comparisonOperator","Record_1_VehicleLimits_widthCharacteristic_vehicleWidth","Record_0_cause_detailedCauseType_accidentType","Record_4_type","Record_4_id","Record_4_version","Record_4_RecordCreationReference","Record_4_RecordCreationTime","Record_4_RecordVersionTime","Record_4_Probability","Record_4_source_Source","Record_4_validity_validityStatus","Record_4_validity_Validity_Start","Record_4_validity_Validity_End","Record_4_cause_causeType","Record_4_cause_detailedCauseType_roadMaintenanceType","Record_4_Loc_type","Record_4_Loc_Pos_carriageway_0_carriageway_0","Record_4_Loc_Pos_carriageway_0_lane_0_laneUsage","Record_4_Loc_Pos_roadInformation_roadName","Record_4_Loc_Linear_tpegDirection","Record_4_Loc_Linear_LinearType","Record_4_Loc_Linear_to_type","Record_4_Loc_Linear_to_Coords_latitude","Record_4_Loc_Linear_to_Coords_longitude","Record_4_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_Region","Record_4_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_4_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_municipality","Record_4_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_province","Record_4_Loc_Linear_from_type","Record_4_Loc_Linear_from_Coords_latitude","Record_4_Loc_Linear_from_Coords_longitude","Record_4_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_Region","Record_4_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_4_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_municipality","Record_4_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_province","Record_4_Loc_Linear_LinearExtension_extendedTpegLinearLocation_tpegDirectionRoad","Record_4_complianceOption","Record_4_VehicleLimits_vehicleType","Record_4_MgmtType","Record_3_Loc_Pos_roadInformation_roadDestination","Record_3_Loc_Point_type","Record_3_Loc_Point_tpegDirection","Record_3_Loc_Point_tpegSimplePointLocationType","Record_3_Loc_Point_point_0_type","Record_3_Loc_Point_point_0_Coords_latitude","Record_3_Loc_Point_point_0_Coords_longitude","Record_3_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_Region","Record_3_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_3_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_municipality","Record_3_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_province","Record_3_Loc_Point_tpegSimplePointExtension_extendedTpegSimplePoint_tpegDirectionRoad","Record_4_severity","Record_4_Loc_Point_type","Record_4_Loc_Point_tpegDirection","Record_4_Loc_Point_tpegSimplePointLocationType","Record_4_Loc_Point_point_0_type","Record_4_Loc_Point_point_0_Coords_latitude","Record_4_Loc_Point_point_0_Coords_longitude","Record_4_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_Region","Record_4_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_4_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_municipality","Record_4_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_province","Record_4_Loc_Point_tpegSimplePointExtension_extendedTpegSimplePoint_tpegDirectionRoad","Record_5_type","Record_5_id","Record_5_version","Record_5_RecordCreationTime","Record_5_RecordVersionTime","Record_5_Probability","Record_5_source_Source","Record_5_validity_validityStatus","Record_5_validity_Validity_Start","Record_5_cause_causeType","Record_5_cause_detailedCauseType_roadMaintenanceType","Record_5_Loc_type","Record_5_Loc_Pos_carriageway_0_carriageway_0","Record_5_Loc_Pos_carriageway_0_lane_0_laneUsage","Record_5_Loc_Pos_roadInformation_roadDestination","Record_5_Loc_Pos_roadInformation_roadName","Record_5_Loc_Point_type","Record_5_Loc_Point_tpegDirection","Record_5_Loc_Point_tpegSimplePointLocationType","Record_5_Loc_Point_point_0_type","Record_5_Loc_Point_point_0_Coords_latitude","Record_5_Loc_Point_point_0_Coords_longitude","Record_5_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_Region","Record_5_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_5_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_municipality","Record_5_Loc_Point_point_0_tpegNonJunctionPointExtension_Ext_province","Record_5_Loc_Point_tpegSimplePointExtension_extendedTpegSimplePoint_tpegDirectionRoad","Record_5_complianceOption","Record_5_VehicleLimits_vehicleType","Record_5_MgmtType","Record_6_type","Record_6_id","Record_6_version","Record_6_RecordCreationTime","Record_6_RecordVersionTime","Record_6_Probability","Record_6_source_Source","Record_6_validity_validityStatus","Record_6_validity_Validity_Start","Record_6_cause_causeType","Record_6_cause_detailedCauseType_roadMaintenanceType","Record_6_Loc_type","Record_6_Loc_Pos_carriageway_0_carriageway_0","Record_6_Loc_Pos_carriageway_0_lane_0_laneUsage","Record_6_Loc_Pos_roadInformation_roadDestination","Record_6_Loc_Pos_roadInformation_roadName","Record_6_Loc_Linear_tpegDirection","Record_6_Loc_Linear_LinearType","Record_6_Loc_Linear_to_type","Record_6_Loc_Linear_to_Coords_latitude","Record_6_Loc_Linear_to_Coords_longitude","Record_6_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_Region","Record_6_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_6_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_municipality","Record_6_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_province","Record_6_Loc_Linear_from_type","Record_6_Loc_Linear_from_Coords_latitude","Record_6_Loc_Linear_from_Coords_longitude","Record_6_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_Region","Record_6_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_6_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_municipality","Record_6_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_province","Record_6_Loc_Linear_LinearExtension_extendedTpegLinearLocation_tpegDirectionRoad","Record_6_complianceOption","Record_6_VehicleLimits_vehicleType","Record_6_MgmtType","Record_0_obstructionType","Record_2_obstructionType","Record_1_cause_detailedCauseType_environmentalObstructionType","Record_0_Loc_Pos_carriageway_1_lane_0_laneUsage_extendedValue","Record_0_cause_detailedCauseType_poorEnvironmentType","Record_1_Loc_Pos_carriageway_0_lane_0_laneUsage_extendedValue","Record_1_cause_detailedCauseType_obstructionType","Record_1_Loc_Pos_carriageway_1_carriageway_0","Record_1_Loc_Pos_carriageway_1_lane_0_laneUsage","Record_3_Loc_Pos_carriageway_1_carriageway_0","Record_3_Loc_Pos_carriageway_1_lane_0_laneUsage","Record_1_obstructionType","Record_0_VehicleLimits_vehicleType_extendedValue","Record_1_cause_detailedCauseType_poorEnvironmentType","Record_1_winterEquipmentManagementType","Record_2_cause_detailedCauseType_poorEnvironmentType","Record_3_cause_detailedCauseType_poorEnvironmentType","Record_3_speedManagementType","Record_3_temporarySpeedLimit","Record_3_winterEquipmentManagementType","Record_2_winterEquipmentManagementType","Record_1_Loc_Pos_carriageway_1_lane_0_laneUsage_extendedValue","Record_2_VehicleLimits_widthCharacteristic_comparisonOperator","Record_2_VehicleLimits_widthCharacteristic_vehicleWidth","Record_0_poorEnvironmentType","Record_1_cause_detailedCauseType_MgmtType","Record_1_VehicleLimits_vehicleType_extendedValue","Record_0_cause_detailedCauseType_vehicleObstructionType","Record_0_genericSituationRecordName","Record_5_RecordCreationReference","Record_5_validity_Validity_End","Record_5_Loc_Linear_tpegDirection","Record_5_Loc_Linear_LinearType","Record_5_Loc_Linear_to_type","Record_5_Loc_Linear_to_Coords_latitude","Record_5_Loc_Linear_to_Coords_longitude","Record_5_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_Region","Record_5_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_5_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_municipality","Record_5_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_province","Record_5_Loc_Linear_from_type","Record_5_Loc_Linear_from_Coords_latitude","Record_5_Loc_Linear_from_Coords_longitude","Record_5_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_Region","Record_5_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_5_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_municipality","Record_5_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_province","Record_5_Loc_Linear_LinearExtension_extendedTpegLinearLocation_tpegDirectionRoad","Record_6_RecordCreationReference","Record_6_validity_Validity_End","Record_7_type","Record_7_id","Record_7_version","Record_7_RecordCreationReference","Record_7_RecordCreationTime","Record_7_RecordVersionTime","Record_7_Probability","Record_7_source_Source","Record_7_validity_validityStatus","Record_7_validity_Validity_Start","Record_7_validity_Validity_End","Record_7_cause_causeType","Record_7_cause_detailedCauseType_roadMaintenanceType","Record_7_Loc_type","Record_7_Loc_Pos_carriageway_0_carriageway_0","Record_7_Loc_Pos_carriageway_0_lane_0_laneUsage","Record_7_Loc_Pos_roadInformation_roadName","Record_7_Loc_Linear_tpegDirection","Record_7_Loc_Linear_LinearType","Record_7_Loc_Linear_to_type","Record_7_Loc_Linear_to_Coords_latitude","Record_7_Loc_Linear_to_Coords_longitude","Record_7_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_Region","Record_7_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_7_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_municipality","Record_7_Loc_Linear_to_tpegNonJunctionPointExtension_Ext_province","Record_7_Loc_Linear_from_type","Record_7_Loc_Linear_from_Coords_latitude","Record_7_Loc_Linear_from_Coords_longitude","Record_7_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_Region","Record_7_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_kilometerPoint","Record_7_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_municipality","Record_7_Loc_Linear_from_tpegNonJunctionPointExtension_Ext_province","Record_7_Loc_Linear_LinearExtension_extendedTpegLinearLocation_tpegDirectionRoad","Record_7_complianceOption","Record_7_VehicleLimits_vehicleType","Record_7_MgmtType","Record_0_cause_detailedCauseType_abnormalTrafficType","Record_0_abnormalTrafficType","Record_3_VehicleLimits_widthCharacteristic_comparisonOperator","Record_3_VehicleLimits_widthCharacteristic_vehicleWidth","Record_0_mobility_mobilityType","Record_0_roadMaintenanceType","Record_1_nonWeatherRelatedRoadConditionType","Record_2_cause_detailedCauseType_MgmtType","Record_2_VehicleLimits_vehicleType_extendedValue","Record_1_cause_detailedCauseType_abnormalTrafficType","Record_1_abnormalTrafficType","Record_1_cause_detailedCauseType_accidentType","Record_0_animalPresenceType","Record_0_cause_detailedCauseType_disturbanceActivityType","Record_0_mobilityOfObstruction_mobilityType","Record_0_vehicleObstructionType"
"6129","low","real","sit:RoadOrCarriagewayOrLaneManagement","9454","1","2021-12-10T14:15:55.000+01:00","2021-12-10T14:15:55.000+01:00","certain","low","DGT","active","2021-09-07T15:00:00.000+02:00","roadMaintenance","roadworks","loc:SingleRoadLinearLocation","unspecifiedCarriageway","rightLane","GR-5202","unknown","segment","loc:TpegNonJunctionPoint","36.909466","-3.108543","Andalucía","19.0","Murtas","Granada","loc:TpegNonJunctionPoint","36.905384","-3.1161885","Andalucía","18.0","Murtas","Granada","both","mandatory","anyVehicle","laneClosures","2026-01-16T16:38:33.898+01:00",2292638.56496667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"73792","medium","real","sit:RoadOrCarriagewayOrLaneManagement","120870","1","2022-03-21T13:05:19.000+01:00","2022-03-21T13:05:19.000+01:00","certain","medium","DGT","active","2021-02-24T12:40:00.000+01:00","roadMaintenance","roadworks","loc:SingleRoadLinearLocation","unspecifiedCarriageway","rightLane","AS-19","unknown","segment","loc:TpegNonJunctionPoint","43.555912","-5.761705","Asturias, Principado de","7.0","Gijón","Asturias","loc:TpegNonJunctionPoint","43.557842","-5.7505794","Asturias, Principado de","6.0","Gijón","Asturias","both","mandatory","anyVehicle","laneClosures","2026-01-16T16:38:33.898+01:00",2573518.56496667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"73813","highest","real","sit:RoadOrCarriagewayOrLaneManagement","120891","1","2022-03-21T13:05:21.000+01:00","2022-03-21T13:05:21.000+01:00","certain","highest","DGT","active","2021-08-03T17:09:00.000+02:00","roadMaintenance","roadworks","loc:SingleRoadLinearLocation","unspecifiedCarriageway","allLanesCompleteCarriageway","N-634","unknown","segment","loc:TpegNonJunctionPoint","43.392933","-6.339432","Asturias, Principado de","464.2","Salas","Asturias","loc:TpegNonJunctionPoint","43.40672","-6.233664","Asturias, Principado de","450.9","Salas","Asturias","both","mandatory","anyVehicle","roadClosed","2026-01-16T16:38:33.898+01:00",2342909.56496667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"191105","high","real","sit:RoadOrCarriagewayOrLaneManagement","324404","1","2022-05-05T17:03:32.000+02:00","2022-05-05T17:03:32.000+02:00","certain","high","DGT","active","2018-12-18T12:05:00.000+01:00","roadMaintenance","roadworks","loc:SingleRoadLinearLocation","unspecifiedCarriageway","allLanesCompleteCarriageway","EX-115","unknown","segment","loc:TpegNonJunctionPoint","38.983944","-5.5343127","Extremadura","19.8","Quintana de la Serena","Badajoz","loc:TpegNonJunctionPoint","39.001034","-5.5420966","Extremadura","17.2","Quintana de la Serena","Badajoz","both","mandatory","anyVehicle","roadClosed","2026-01-16T16:38:33.898+01:00",3724113.56496667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"209887","high","real","sit:RoadOrCarriagewayOrLaneManagement","355484","1","2022-05-10T12:42:37.000+02:00","2022-05-10T12:42:37.000+02:00","certain","high","DGT","active","2022-05-10T12:35:00.000+02:00","roadMaintenance","roadworks","loc:PointLocation","unspecifiedCarriageway","allLanesCompleteCarriageway","N-632",,,,,,,,,,,,,,,,,,"mandatory","anyVehicle","roadClosed","2026-01-16T16:38:33.898+01:00",1939983.56496667,"loc:TpegSimplePoint","desconocido","nonLinkedPoint","loc:TpegNonJunctionPoint","43.465244","-5.0856953","Asturias, Principado de","5.1","Ribadesella","Asturias","Ambos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
